net_type,system,activation,steps_ahead,Nodes_prop,Nodes_tot,Edges_prop,Edges_tot,Triangles_prop,Triangles_tot,Squares_prop,Squares_tot
lorenz,lorenz,tanh,1,0.2689075630252101,64,0.1050420168067226,25,0.3235294117647059,77,0.3025210084033613,72
lorenz,lorenz,tanh,2,0.3323170731707317,109,0.0945121951219512,31,0.3170731707317073,104,0.2560975609756097,84
lorenz,lorenz,tanh,3,0.1527272727272727,42,0.1163636363636363,32,0.3818181818181818,105,0.3490909090909091,96
lorenz,lorenz,tanh,4,0.1503267973856209,46,0.088235294117647,27,0.4248366013071895,130,0.3366013071895425,103
lorenz,lorenz,tanh,5,0.124223602484472,40,0.0993788819875776,32,0.4347826086956521,140,0.3416149068322981,110
lorenz,lorenz,tanh,6,0.0589970501474926,20,0.103244837758112,35,0.4513274336283185,153,0.3864306784660767,131
lorenz,lorenz,tanh,7,0.0403458213256484,14,0.1095100864553314,38,0.4351585014409221,151,0.414985590778098,144
lorenz,lorenz,tanh,8,0.0474308300395256,12,0.1106719367588932,28,0.4031620553359684,102,0.4387351778656126,111
lorenz,lorenz,tanh,9,0.04,10,0.108,27,0.432,108,0.42,105
lorenz,lorenz,tanh,10,0.0363636363636363,6,0.1212121212121212,20,0.4303030303030303,71,0.4121212121212121,68
lorenz,lorenz,tanh,11,0.0409356725146198,7,0.1111111111111111,19,0.4210526315789473,72,0.4269005847953216,73
lorenz,lorenz,tanh,12,0.059880239520958,10,0.1197604790419161,20,0.4071856287425149,68,0.4131736526946107,69
lorenz,lorenz,tanh,13,0.0509554140127388,8,0.1146496815286624,18,0.4140127388535032,65,0.4203821656050955,66
lorenz,lorenz,tanh,14,0.0505050505050505,5,0.1313131313131313,13,0.4646464646464646,46,0.3535353535353535,35
lorenz,lorenz,tanh,15,0.0823529411764705,7,0.1529411764705882,13,0.4,34,0.3647058823529411,31
lorenz,lorenz,tanh,16,0.0695652173913043,8,0.1304347826086956,15,0.3652173913043478,42,0.4347826086956521,50
lorenz,lorenz,tanh,17,0.0631578947368421,6,0.1263157894736842,12,0.4105263157894737,39,0.4,38
lorenz,lorenz,tanh,18,0.0736842105263157,7,0.1263157894736842,12,0.4105263157894737,39,0.3894736842105263,37
lorenz,lorenz,tanh,19,0.0571428571428571,6,0.1238095238095238,13,0.4,42,0.419047619047619,44
lorenz,lorenz,tanh,20,0.0530973451327433,6,0.1415929203539823,16,0.3893805309734513,44,0.415929203539823,47
lorenz,lorenz,tanh,21,0.0721649484536082,7,0.1237113402061855,12,0.4123711340206185,40,0.3917525773195876,38
lorenz,lorenz,tanh,22,0.0689655172413793,6,0.1034482758620689,9,0.4367816091954023,38,0.3908045977011494,34
lorenz,lorenz,tanh,23,0.0588235294117647,6,0.1274509803921568,13,0.4117647058823529,42,0.4019607843137255,41
lorenz,lorenz,tanh,24,0.0526315789473684,6,0.1403508771929824,16,0.3859649122807017,44,0.4210526315789473,48
lorenz,lorenz,tanh,1,0.6213991769547325,151,0.0,0,0.36213991769547327,88,0.01646090534979424,4
